material_id,cif,formula,tc
717,"# generated using pymatgen
data_Ti2BeMo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.15845340
_cell_length_b   3.15845340
_cell_length_c   5.59185944
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2BeMo
_chemical_formula_sum   'Ti2 Be1 Mo1'
_cell_volume   55.78342740
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.98305009  1
  Ti  Ti1  1  0.50000000  0.50000000  0.27710235  1
  Be  Be2  1  0.00000000  0.00000000  0.51542602  1
  Mo  Mo3  1  0.50000000  0.50000000  0.72442110  1
",Ti2BeMo,10.508201513965147
807,"# generated using pymatgen
data_BaPbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28280881
_cell_length_b   4.28280881
_cell_length_c   4.28280881
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaPbO3
_chemical_formula_sum   'Ba1 Pb1 O3'
_cell_volume   78.55721209
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.50000000  1
  Pb  Pb1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.50000000  0.00000000  1
  O  O3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.50000000  0.00000000  0.00000000  1
",BaPbO3,1.3014248051544892
940,"# generated using pymatgen
data_Nb5Si3N
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.46021607
_cell_length_b   7.46021607
_cell_length_c   5.33312342
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nb5Si3N
_chemical_formula_sum   'Nb10 Si6 N2'
_cell_volume   257.04850246
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.23255921  0.00000000  0.25000000  1
  Nb  Nb1  1  0.33333333  0.66666667  0.50000000  1
  Nb  Nb2  1  0.66666667  0.33333333  0.00000000  1
  Nb  Nb3  1  0.33333333  0.66666667  0.00000000  1
  Nb  Nb4  1  0.23255921  0.23255921  0.75000000  1
  Nb  Nb5  1  0.66666667  0.33333333  0.50000000  1
  Nb  Nb6  1  -0.00000000  0.76744020  0.75000000  1
  Nb  Nb7  1  -0.00000000  0.23255921  0.25000000  1
  Nb  Nb8  1  0.76744019  0.00000000  0.75000000  1
  Nb  Nb9  1  0.76744019  0.76744020  0.25000000  1
  Si  Si10  1  0.59345667  0.00000000  0.25000000  1
  Si  Si11  1  0.40654273  0.00000000  0.75000000  1
  Si  Si12  1  -0.00000000  0.59345667  0.25000000  1
  Si  Si13  1  -0.00000000  0.40654273  0.75000000  1
  Si  Si14  1  0.40654273  0.40654273  0.25000000  1
  Si  Si15  1  0.59345667  0.59345667  0.75000000  1
  N  N16  1  0.00000000  0.00000000  0.00000000  1
  N  N17  1  0.00000000  0.00000000  0.50000000  1
",Nb10Si6N2,2.014305592213476
803,"# generated using pymatgen
data_MgBO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.88229061
_cell_length_b   2.88229061
_cell_length_c   4.19412302
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgBO2
_chemical_formula_sum   'Mg1 B1 O2'
_cell_volume   34.84309283
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000000  0.50000000  0.47549715  1
  B  B1  1  0.00000000  0.00000000  0.93179849  1
  O  O2  1  0.00000000  0.00000000  0.59955431  1
  O  O3  1  0.50000000  0.50000000  0.00315119  1
",MgBO2,1.947656835938611
163,"# generated using pymatgen
data_CrP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27980929
_cell_length_b   3.01805900
_cell_length_c   5.89149975
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrP
_chemical_formula_sum   'Cr4 P4'
_cell_volume   93.87972861
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.50863383  0.25000000  0.31044249  1
  Cr  Cr1  1  0.49136596  0.75000000  0.68955739  1
  Cr  Cr2  1  0.00863393  0.25000000  0.18955745  1
  Cr  Cr3  1  0.99136586  0.75000000  0.81044243  1
  P  P4  1  0.68163249  0.25000000  0.93607158  1
  P  P5  1  0.31836730  0.75000000  0.06392830  1
  P  P6  1  0.18163260  0.25000000  0.56392824  1
  P  P7  1  0.81836719  0.75000000  0.43607164  1
",Cr4P4,0.34859162391380805
228,"# generated using pymatgen
data_NbRu3C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00766887
_cell_length_b   4.00766887
_cell_length_c   4.00766887
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbRu3C
_chemical_formula_sum   'Nb1 Ru3 C1'
_cell_volume   64.36881204
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1
  Ru  Ru1  1  0.00000000  0.50000000  0.50000000  1
  Ru  Ru2  1  0.50000000  0.00000000  0.50000000  1
  Ru  Ru3  1  0.50000000  0.50000000  0.00000000  1
  C  C4  1  0.50000000  0.50000000  0.50000000  1
",NbRu3C,14.910065457301341
584,"# generated using pymatgen
data_AlNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.51911442
_cell_length_b   3.51911442
_cell_length_c   3.51911442
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi3
_chemical_formula_sum   'Al1 Ni3'
_cell_volume   43.58129822
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.00000000  0.50000000  0.50000000  1
  Ni  Ni2  1  0.50000000  0.00000000  0.50000000  1
  Ni  Ni3  1  0.50000000  0.50000000  0.00000000  1
",AlNi3,2.1077597746935016e-11
866,"# generated using pymatgen
data_Na2O2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80288914
_cell_length_b   3.80288914
_cell_length_c   2.25817017
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2O2
_chemical_formula_sum   'Na1 O1'
_cell_volume   28.28229374
_cell_formula_units_Z   0
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.00000000  1
  O  O1  1  0.33333333  0.66666667  0.00000000  1
",NaO,0.42805053374300234
212,"# generated using pymatgen
data_Be2VFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.79280400
_cell_length_b   3.79280400
_cell_length_c   3.79280400
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2VFe
_chemical_formula_sum   'Be2 V1 Fe1'
_cell_volume   38.58035355
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.00000000  1
  Be  Be1  1  0.75000000  0.75000000  0.75000000  1
  V  V2  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe3  1  0.50000000  0.50000000  0.50000000  1
",Be2VFe,1.7475237927514964
837,"# generated using pymatgen
data_NaSiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.79853358
_cell_length_b   2.79853358
_cell_length_c   7.25153551
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaSiO2
_chemical_formula_sum   'Na1 Si1 O2'
_cell_volume   49.18375184
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.50000000  1
  Si  Si1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.33333333  0.66666667  0.87806040  1
  O  O3  1  0.66666667  0.33333333  0.12194028  1
",NaSiO2,0.07465440216954847
79,"# generated using pymatgen
data_NaZnSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.84874980
_cell_length_b   2.84874980
_cell_length_c   8.15231883
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaZnSe
_chemical_formula_sum   'Na1 Zn1 Se1'
_cell_volume   66.15912793
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.89447365  1
  Zn  Zn1  1  0.00000000  0.00000000  0.55823299  1
  Se  Se2  1  0.00000000  0.00000000  0.24109712  1
",NaZnSe,10.51733290409602
148,"# generated using pymatgen
data_CrRh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73139978
_cell_length_b   3.73139978
_cell_length_c   3.73139978
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrRh3
_chemical_formula_sum   'Cr1 Rh3'
_cell_volume   51.95356379
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh1  1  0.00000000  0.50000000  0.50000000  1
  Rh  Rh2  1  0.50000000  0.50000000  0.00000000  1
  Rh  Rh3  1  0.50000000  0.00000000  0.50000000  1
",CrRh3,4.671310120237188
302,"# generated using pymatgen
data_Al2CoOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13174156
_cell_length_b   4.13174156
_cell_length_c   4.13174156
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al2CoOs
_chemical_formula_sum   'Al2 Co1 Os1'
_cell_volume   49.87517669
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.25000000  0.25000000  0.25000000  1
  Al  Al1  1  0.75000000  0.75000000  0.75000000  1
  Co  Co2  1  0.00000000  0.00000000  0.00000000  1
  Os  Os3  1  0.50000000  0.50000000  0.50000000  1
",Al2CoOs,1.3226510197539683e-06
800,"# generated using pymatgen
data_TiAsO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.79320401
_cell_length_b   2.79320401
_cell_length_c   7.66326086
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAsO2
_chemical_formula_sum   'Ti1 As1 O2'
_cell_volume   59.78867424
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.41721484  1
  As  As1  1  0.50000000  0.50000000  0.91558901  1
  O  O2  1  0.50000000  0.50000000  0.47385353  1
  O  O3  1  0.00000000  0.00000000  0.20334328  1
",TiAsO2,2.252121737881023
990,"# generated using pymatgen
data_ZrSi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.51105434
_cell_length_b   7.51105434
_cell_length_c   3.65564701
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   151.69172787
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrSi2
_chemical_formula_sum   'Zr2 Si4'
_cell_volume   97.80062857
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.89524509  0.10475364  0.75000000  1
  Zr  Zr1  1  0.10475364  0.89524509  0.25000000  1
  Si  Si2  1  0.44601039  0.55398834  0.25000000  1
  Si  Si3  1  0.55398834  0.44601039  0.75000000  1
  Si  Si4  1  0.25000000  0.75000000  0.75000000  1
  Si  Si5  1  0.75000000  0.25000000  0.25000000  1
",Zr2Si4,0.06044418925589881
868,"# generated using pymatgen
data_Na3O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60500653
_cell_length_b   4.60500653
_cell_length_c   4.60956724
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3O
_chemical_formula_sum   'Na3 O1'
_cell_volume   97.75087532
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.50000000  1
  Na  Na1  1  0.00000000  0.50000000  0.00000000  1
  Na  Na2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.00000000  0.00000000  1
",Na3O,0.11858208923652172
479,"# generated using pymatgen
data_Al2FeRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11712792
_cell_length_b   4.11712792
_cell_length_c   4.11712792
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al2FeRh
_chemical_formula_sum   'Al2 Fe1 Rh1'
_cell_volume   49.34783266
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.75000000  0.75000000  0.75000000  1
  Al  Al1  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe2  1  0.50000000  0.50000000  0.50000000  1
  Rh  Rh3  1  0.00000000  0.00000000  0.00000000  1
",Al2FeRh,2.957852035852088e-11
43,"# generated using pymatgen
data_AlB
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69007524
_cell_length_b   3.69007524
_cell_length_c   2.54179231
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlB
_chemical_formula_sum   'Al1 B1'
_cell_volume   29.97375385
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  B  B1  1  0.33333333  0.66666667  0.00000000  1
",AlB,1.8523170745269206
538,"# generated using pymatgen
data_Sc2GaTc
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58955605
_cell_length_b   4.58955605
_cell_length_c   4.58955605
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2GaTc
_chemical_formula_sum   'Sc2 Ga1 Tc1'
_cell_volume   68.35921011
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.25000000  0.25000000  0.25000000  1
  Sc  Sc1  1  0.75000000  0.75000000  0.75000000  1
  Ga  Ga2  1  0.50000000  0.50000000  0.50000000  1
  Tc  Tc3  1  0.00000000  0.00000000  0.00000000  1
",Sc2GaTc,0.5019544742624454
133,"# generated using pymatgen
data_AlCo3C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.67720308
_cell_length_b   3.67720308
_cell_length_c   3.67720308
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCo3C
_chemical_formula_sum   'Al1 Co3 C1'
_cell_volume   49.72248737
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Co  Co1  1  0.00000000  0.50000000  0.50000000  1
  Co  Co2  1  0.50000000  0.00000000  0.50000000  1
  Co  Co3  1  0.50000000  0.50000000  0.00000000  1
  C  C4  1  0.50000000  0.50000000  0.50000000  1
",AlCo3C,0.7315441360126771
601,"# generated using pymatgen
data_ScAlNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22974107
_cell_length_b   4.22974107
_cell_length_c   4.22974107
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScAlNi2
_chemical_formula_sum   'Sc1 Al1 Ni2'
_cell_volume   53.50894002
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.50000000  0.50000000  0.50000000  1
  Al  Al1  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni2  1  0.75000000  0.75000000  0.75000000  1
  Ni  Ni3  1  0.25000000  0.25000000  0.25000000  1
",ScAlNi2,0.0524013199098461
311,"# generated using pymatgen
data_SrBeSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98334794
_cell_length_b   3.98334794
_cell_length_c   4.56672495
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrBeSi
_chemical_formula_sum   'Sr1 Be1 Si1'
_cell_volume   62.75263601
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.33333333  0.66666667  0.00000000  1
  Be  Be1  1  0.66666667  0.33333333  0.50000000  1
  Si  Si2  1  0.00000000  0.00000000  0.50000000  1
",SrBeSi,1.7514217632258953
